code,no,credits,limitCount,name,teachers,date,startTime,endTime,campusName,rooms,roomIds,floor
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250404Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250411Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250418Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250425Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250502Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250509Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250516Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250523Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250530Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250606Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3122,3.5,73,电路基础,"岳钊,张红宾",20250613Friday,1000,1340,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250222Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250301Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250308Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250315Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250322Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250329Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250405Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250412Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250419Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250426Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250503Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250510Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250517Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250524Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250531Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250607Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250614Saturday,1400,1645,八里台校区,八里台二主楼B,302,3
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250320Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250327Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250403Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250410Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250417Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250424Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250501Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250508Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250515Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250522Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250529Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250605Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250612Thursday,1830,2200,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250319Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250326Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250402Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250409Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250416Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250423Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250430Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250507Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250514Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250521Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250528Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250604Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ELEC0204,3123,3.5,121,电路基础,"郭澎,张红宾",20250611Wednesday,1400,1740,八里台校区,综合实验楼A,601,6
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250219Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250226Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250305Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250312Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250319Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250326Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250402Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250409Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250416Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250423Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250430Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250507Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250514Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250521Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250528Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250604Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0078,2.0,39,语言、文化及交流2-2,Carlton Leroy Gay,20250611Wednesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250219Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250226Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250305Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250312Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250319Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250326Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250402Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250409Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250416Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250423Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250430Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250507Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250514Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250521Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250528Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250604Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0082,2.0,40,语言、文化及交流2-2,Armin Paul Wisselink,20250611Wednesday,1000,1140,八里台校区,八里台主楼,514,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250218Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250225Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250304Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250311Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250318Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250325Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250401Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250408Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250415Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250422Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250429Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250506Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250513Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250520Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250527Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250603Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0081,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250610Tuesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250218Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250225Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250304Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250311Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250318Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250325Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250401Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250408Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250415Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250422Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250429Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250506Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250513Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250520Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250527Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250603Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0080,2.0,37,语言、文化及交流2-2,Carlton Leroy Gay,20250610Tuesday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250221Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250228Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250307Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250314Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250321Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250328Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250404Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250411Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250418Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250425Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250502Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250509Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250516Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250523Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250530Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250606Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0079,2.0,35,语言、文化及交流2-2,Carlton Leroy Gay,20250613Friday,800,940,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250219Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250226Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250305Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250312Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250319Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250326Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250402Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250409Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250416Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250423Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250430Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250507Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250514Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250521Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250528Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250604Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0076,2.0,30,语言、文化及交流2-2,Carlton Leroy Gay,20250611Wednesday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250221Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250228Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250307Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250314Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250321Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250328Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250404Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250411Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250418Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250425Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250502Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250509Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250516Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250523Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250530Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250606Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0077,2.0,40,语言、文化及交流2-2,Carlton Leroy Gay,20250613Friday,1000,1140,八里台校区,八里台主楼,516,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250219Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250226Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250305Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250312Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250319Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250326Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250402Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250409Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250416Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250423Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250430Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250507Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250514Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250521Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250528Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250604Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0083,2.0,33,语言、文化及交流2-2,Armin Paul Wisselink,20250611Wednesday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250221Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250228Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250307Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250314Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250321Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250328Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250404Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250411Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250418Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250425Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250502Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250509Friday,800,940,八里台校区,八里台主楼,514,5
ENTD0024,0084,2.0,32,语言、文化及交流2-2,Armin Paul Wisselink,20250516Friday,800,940,八里台校区,八里台主楼,514,5
